Item 1,Item 2,Item 3,Item 4,Item 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,whole milk,curd,yogurt,domestic eggs,brown bread,mustard,pickled vegetables,bottled water,misc. beverages,,,,,,,,,,,,,,,,,,,,,,
pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,yogurt,rolls/buns,brown bread,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen meals,pastry,fruit/vegetable juice,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,sugar,sauces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,rolls/buns,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,vinegar,oil,bottled water,canned beer,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,specialty cheese,flour,margarine,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,other vegetables,dessert,yogurt,oil,soda,,,,,,,,,,,,,,,,,,,,,,,,,
beef,berries,root vegetables,whole milk,whipped/sour cream,cookies,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,packaged fruit/vegetables,yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,root vegetables,curd,dessert,yogurt,soft cheese,rolls/buns,mustard,pickled vegetables,canned beer,Protein shakes,napkins,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,soda,chewing gum,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,packaged fruit/vegetables,cream cheese,white bread,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,white bread,pastry,pasta,muffins,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,tropical fruit,root vegetables,whole milk,yogurt,candy,cookies,pancake mix,,,,,,,,,,,,,,,,,,,,,,,
Energy drinks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,spices,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,brown bread,pastry,sugar,avacado,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,hard cheese,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,brown bread,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,soda,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,yogurt,coffee,soda,canned beer,dishes,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,brown bread,apples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,yogurt,brown bread,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,other vegetables,curd,butter milk,cream cheese,roll products,margarine,misc. beverages,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
margarine,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,rolls/buns,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,other vegetables,whipped/sour cream,hard cheese,rolls/buns,soda,misc. beverages,chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,white bread,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,mayonnaise,rolls/buns,soda,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,hamburger meat,rubbing alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,beverages,hard cheese,pet care,soda,fruit/vegetable juice,waffles,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,curd,frozen potato products,zwieback,specialty bar,lettuce,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,whole milk,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salt,salty snack,Potato chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,beverages,cream cheese,rolls/buns,pastry,soda,cake bar,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,butter,processed cheese,mayonnaise,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,frozen meals,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,hamburger meat,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whipped/sour cream,cereals,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,domestic eggs,margarine,chocolate marshmallow,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,curd,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pork,pip fruit,butter,processed cheese,white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,root vegetables,yogurt,whipped/sour cream,pastry,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,other vegetables,packaged fruit/vegetables,whole milk,curd,curd cheese,avacado,specialty bar,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,pastry,coffee,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,packaged fruit/vegetables,curd,dessert,frozen vegetables,specialty fat,coffee,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,frozen meals,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,citrus fruit,whole milk,whipped/sour cream,rolls/buns,pastry,waffles,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen dessert,salty snack,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,butter milk,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,butter,whipped/sour cream,hard cheese,frozen vegetables,pasta,specialty fat,syrup,candy,napkins,whipped cream,,,,,,,,,,,,,,,,,,,,,
hamburger meat,hard cheese,frozen meals,pasta,mango,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,liver loaf,other vegetables,cream cheese,pastry,muffins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
hard cheese,pastry,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,condensed milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,beverages,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,pastry,bottled water,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,lettuce,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,buttermilk,Protein shakes,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter milk,yogurt,sliced cheese,rolls/buns,sweet spreads,coffee,fruit/vegetable juice,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rolls/buns,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baking powder,bottled water,salty snack,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rolls/buns,margarine,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,onions,other vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,hamburger meat,whole milk,soda,softener,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,specialty bar,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,tropical fruit,root vegetables,other vegetables,curd,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,
specialty cheese,frozen vegetables,coffee,soda,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,pip fruit,yogurt,fruit/vegetable juice,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,berries,whipped/sour cream,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,yogurt,sliced cheese,rolls/buns,chewing gum,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,pastry,bottled water,jackfruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,pet care,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,yogurt,canned vegetables,bottled water,soda,softener,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,oil,canned fruit,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,UHT-milk,cream cheese,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,canned beer,jackfruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,pastry,bottled water,soda,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,oil,avacado,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,whole milk,frozen potato products,rolls/buns,oil,margarine,coffee,donuts,Protein shakes,newspapers,,,,,,,,,,,,,,,,,,,,,
rolls/buns,zwieback,bottled water,misc. beverages,bottled beer,canned beer,brandy,,,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,root vegetables,onions,other vegetables,instant coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,hamburger meat,other vegetables,whole milk,frozen vegetables,rolls/buns,margarine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,liquor (appetizer),Protein shakes,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,other vegetables,ice cream,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,rolls/buns,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,ice cream,Protein shakes,soft drinks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,packaged fruit/vegetables,whole milk,ice cream,fruit/vegetable juice,salty snack,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,curd,yogurt,whipped/sour cream,frozen vegetables,rolls/buns,roll products,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,misc. beverages,whipped cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,packaged fruit/vegetables,whole milk,hard cheese,frozen dessert,rice,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
herbs,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,honey,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,pastry,snack products,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,liver loaf,root vegetables,curd,frozen vegetables,rolls/buns,semi-finished bread,Protein shakes,apples,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,pickled vegetables,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,margarine,donuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,onions,whole milk,butter,rolls/buns,pastry,rum,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,specialty cheese,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,curd,pasta,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pip fruit,whole milk,curd,dessert,butter milk,whipped/sour cream,sliced cheese,cream cheese,white bread,coffee,long life bakery product,chocolate,watermelon,,,,,,,,,,,,,,,,,,
frankfurter,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,turkey,beef,root vegetables,domestic eggs,rolls/buns,flour,rice,organic products,misc. beverages,napkins,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,hard cheese,frozen meals,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,packaged fruit/vegetables,UHT-milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,mustard,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,soda,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,frozen vegetables,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,rolls/buns,coffee,fruit/vegetable juice,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,cream cheese,spread cheese,frozen dessert,white bread,bottled water,soda,misc. beverages,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,,,,,,
soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,yogurt,bottled water,jackfruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,sugar,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,coffee,bottled water,red/blush wine,candy,soft drinks,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,apples,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,berries,packaged fruit/vegetables,whole milk,mayonnaise,frozen fish,frozen potato products,oil,mustard,avacado,coffee,soda,chocolate,lettuce,napkins,newspapers,,,,,,,,,,,,,,,
other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,berries,other vegetables,butter milk,sugar,fruit/vegetable juice,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,root vegetables,other vegetables,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,frozen potato products,margarine,bottled water,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,spread cheese,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strawberries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,beverages,white bread,pasta,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,strawberries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,bottled water,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,chewing gum,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,frozen vegetables,honey,baking powder,coffee,red/blush wine,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,
pork,pip fruit,whole milk,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,pip fruit,curd,UHT-milk,hard cheese,domestic eggs,rolls/buns,Protein shakes,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,yogurt,brown bread,cereals,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,curd,pastry,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,snack products,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,frozen meals,frozen potato products,soda,bottled beer,Coconut water,candles,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,whipped/sour cream,rolls/buns,zwieback,spices,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,domestic eggs,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,herbs,whole milk,curd,yogurt,whipped/sour cream,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,coffee,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,bottled water,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,bottled beer,liquor (appetizer),chewing gum,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
